Price,Close,High,Low,Open,Volume
Ticker,PDD,PDD,PDD,PDD,PDD
Datetime,,,,,
2025-04-01 13:30:00+00:00,122.04000091552734,122.5999984741211,119.19000244140625,119.2300033569336,1772200
2025-04-01 14:30:00+00:00,122.52999877929688,122.7699966430664,121.47000122070312,122.0,952247
2025-04-01 15:30:00+00:00,122.06009674072266,122.72000122070312,121.80000305175781,122.53500366210938,451855
2025-04-01 16:30:00+00:00,121.66999816894531,122.19999694824219,121.5999984741211,122.06999969482422,342111
2025-04-01 17:30:00+00:00,121.44000244140625,121.83999633789062,121.30999755859375,121.66000366210938,273871
2025-04-01 18:30:00+00:00,121.55999755859375,125.4000015258789,121.08000183105469,121.44000244140625,1788181
2025-04-01 19:30:00+00:00,122.2300033569336,122.5,121.55000305175781,121.56500244140625,710679
2025-04-02 13:30:00+00:00,118.11000061035156,122.0,118.0199966430664,122.0,1896294
2025-04-02 14:30:00+00:00,118.50749969482422,118.72000122070312,118.1050033569336,118.12999725341797,759815
2025-04-02 15:30:00+00:00,119.0199966430664,119.09500122070312,118.18000030517578,118.45999908447266,655632
2025-04-02 16:30:00+00:00,118.94000244140625,122.19000244140625,118.69999694824219,119.02860260009766,452313
2025-04-02 17:30:00+00:00,118.04000091552734,122.19000244140625,117.44000244140625,118.90499877929688,961455
2025-04-02 18:30:00+00:00,118.58000183105469,118.65499877929688,117.83999633789062,118.02999877929688,641353
2025-04-02 19:30:00+00:00,119.05999755859375,119.4800033569336,118.55999755859375,118.58000183105469,1211272
2025-04-03 13:30:00+00:00,114.86000061035156,115.05000305175781,111.36000061035156,111.9000015258789,5020439
2025-04-03 14:30:00+00:00,113.3499984741211,114.9000015258789,113.13999938964844,114.875,1395763
2025-04-03 15:30:00+00:00,113.69950103759766,113.91000366210938,113.13999938964844,113.37999725341797,805188
2025-04-03 16:30:00+00:00,113.06999969482422,113.7300033569336,113.0,113.69000244140625,660556
2025-04-03 17:30:00+00:00,113.30799865722656,113.93499755859375,113.0199966430664,113.05999755859375,642563
2025-04-03 18:30:00+00:00,113.36000061035156,113.6500015258789,113.18000030517578,113.30999755859375,565393
2025-04-03 19:30:00+00:00,113.63999938964844,113.98999786376953,113.12000274658203,113.37000274658203,1480952
2025-04-04 13:30:00+00:00,102.6001968383789,105.9800033569336,102.30000305175781,104.8499984741211,8892164
2025-04-04 14:30:00+00:00,103.19000244140625,104.88999938964844,99.19999694824219,102.60440063476562,5947712
2025-04-04 15:30:00+00:00,102.5999984741211,104.08000183105469,102.0199966430664,103.20500183105469,1869978
2025-04-04 16:30:00+00:00,101.73999786376953,103.2300033569336,101.41000366210938,102.56999969482422,1007823
2025-04-04 17:30:00+00:00,102.33999633789062,102.88500213623047,101.38999938964844,101.72000122070312,1161861
2025-04-04 18:30:00+00:00,102.38500213623047,102.88999938964844,101.63999938964844,102.33999633789062,1526236
2025-04-04 19:30:00+00:00,104.20999908447266,104.5,102.23970031738281,102.36000061035156,2746644
2025-04-07 13:30:00+00:00,101.83999633789062,106.80000305175781,97.51000213623047,98.54499816894531,6801070
2025-04-07 14:30:00+00:00,99.51000213623047,103.20999908447266,99.4800033569336,101.91999816894531,3099296
2025-04-07 15:30:00+00:00,98.33999633789062,100.22979736328125,96.41999816894531,99.5,3608389
2025-04-07 16:30:00+00:00,100.4000015258789,100.52999877929688,97.04499816894531,98.33000183105469,1986123
2025-04-07 17:30:00+00:00,100.06990051269531,101.30000305175781,99.75,100.41000366210938,1673908
2025-04-07 18:30:00+00:00,98.80000305175781,100.52999877929688,98.38999938964844,100.0999984741211,1580165
2025-04-07 19:30:00+00:00,100.01000213623047,100.01000213623047,98.66999816894531,98.74500274658203,1645093
2025-04-08 13:30:00+00:00,99.50499725341797,101.5,97.22000122070312,101.5,5750409
2025-04-08 14:30:00+00:00,98.125,99.96499633789062,97.12000274658203,99.51499938964844,3034029
2025-04-08 15:30:00+00:00,97.58429718017578,98.41999816894531,96.93000030517578,98.1500015258789,1737977
2025-04-08 16:30:00+00:00,94.27999877929688,97.62999725341797,94.20999908447266,97.61000061035156,2577578
2025-04-08 17:30:00+00:00,95.05000305175781,95.5999984741211,93.93000030517578,94.31999969482422,2052449
2025-04-08 18:30:00+00:00,93.2699966430664,96.0,93.05000305175781,95.05000305175781,1925143
2025-04-08 19:30:00+00:00,93.9800033569336,94.1500015258789,91.91000366210938,93.25499725341797,3695570
2025-04-09 13:30:00+00:00,91.7300033569336,93.66999816894531,90.0,90.26000213623047,8517012
2025-04-09 14:30:00+00:00,89.3499984741211,91.88990020751953,88.58999633789062,91.75,5571088
2025-04-09 15:30:00+00:00,89.7699966430664,90.26000213623047,88.37000274658203,89.33999633789062,2818297
2025-04-09 16:30:00+00:00,92.52999877929688,95.19979858398438,89.20999908447266,89.7699966430664,3442942
2025-04-09 17:30:00+00:00,93.5,94.9800033569336,92.27999877929688,92.63999938964844,4814452
2025-04-09 18:30:00+00:00,94.08999633789062,94.22000122070312,91.94999694824219,93.4739990234375,3728550
2025-04-09 19:30:00+00:00,94.18499755859375,95.55000305175781,93.62000274658203,94.13999938964844,4377821
2025-04-10 13:30:00+00:00,91.32499694824219,94.3499984741211,90.43499755859375,94.3499984741211,4682330
2025-04-10 14:30:00+00:00,90.17479705810547,92.3949966430664,90.0,91.33999633789062,2201674
2025-04-10 15:30:00+00:00,88.76000213623047,90.44999694824219,88.31999969482422,90.16999816894531,2727227
2025-04-10 16:30:00+00:00,89.76000213623047,90.68000030517578,88.75,88.75,1326380
2025-04-10 17:30:00+00:00,90.87000274658203,91.05000305175781,89.6500015258789,89.7699966430664,1377359
2025-04-10 18:30:00+00:00,90.12999725341797,91.20999908447266,90.08000183105469,90.9000015258789,1138062
2025-04-10 19:30:00+00:00,88.25,90.58000183105469,87.12000274658203,90.12999725341797,7300768
2025-04-11 13:30:00+00:00,89.9749984741211,91.94999694824219,88.98999786376953,89.44999694824219,6848607
2025-04-11 14:30:00+00:00,88.23999786376953,90.12000274658203,87.97000122070312,89.9800033569336,2923772
2025-04-11 15:30:00+00:00,88.67009735107422,89.04499816894531,88.18000030517578,88.23500061035156,2092999
2025-04-11 16:30:00+00:00,88.51000213623047,89.47000122070312,88.30000305175781,88.7300033569336,2156976
2025-04-11 17:30:00+00:00,89.25,89.56999969482422,88.23999786376953,88.49400329589844,1212236
2025-04-11 18:30:00+00:00,89.93000030517578,90.46730041503906,88.9000015258789,89.24500274658203,1789417
2025-04-11 19:30:00+00:00,90.47000122070312,90.9000015258789,89.79000091552734,89.91999816894531,2521759
2025-04-14 13:30:00+00:00,97.44499969482422,99.0999984741211,93.36499786376953,93.36499786376953,8262141
2025-04-14 14:30:00+00:00,95.88999938964844,97.63999938964844,95.55000305175781,97.45500183105469,2297173
2025-04-14 15:30:00+00:00,95.54000091552734,96.20999908447266,94.5,95.87999725341797,1562114
2025-04-14 16:30:00+00:00,95.87000274658203,96.12000274658203,95.22000122070312,95.52999877929688,1177716
2025-04-14 17:30:00+00:00,95.58999633789062,96.20999908447266,95.41999816894531,95.86000061035156,1055263
2025-04-14 18:30:00+00:00,95.50499725341797,95.8375015258789,95.26000213623047,95.56999969482422,1395829
2025-04-14 19:30:00+00:00,94.79000091552734,95.58999633789062,94.50499725341797,95.50499725341797,2149304
2025-04-15 13:30:00+00:00,94.11499786376953,96.54000091552734,93.79010009765625,95.0,3418089
2025-04-15 14:30:00+00:00,94.79000091552734,95.0,93.69999694824219,94.13999938964844,1153537
2025-04-15 15:30:00+00:00,94.55000305175781,95.02999877929688,94.5,94.75,875865
2025-04-15 16:30:00+00:00,94.23500061035156,94.61499786376953,94.08000183105469,94.55000305175781,546787
2025-04-15 17:30:00+00:00,94.16000366210938,94.54139709472656,93.95999908447266,94.26000213623047,661697
2025-04-15 18:30:00+00:00,94.69999694824219,94.69999694824219,93.9800033569336,94.13999938964844,1040502
2025-04-15 19:30:00+00:00,94.0999984741211,94.72000122070312,94.04000091552734,94.72000122070312,1255556
2025-04-16 13:30:00+00:00,92.55999755859375,93.18000030517578,91.81999969482422,92.38999938964844,2585073
2025-04-16 14:30:00+00:00,93.0250015258789,93.41000366210938,92.3499984741211,92.58000183105469,1742753
2025-04-16 15:30:00+00:00,92.68000030517578,93.19999694824219,92.54499816894531,93.0250015258789,1140460
2025-04-16 16:30:00+00:00,92.69000244140625,92.87999725341797,92.52999877929688,92.66999816894531,650787
2025-04-16 17:30:00+00:00,92.0999984741211,92.69000244140625,91.93000030517578,92.68090057373047,1047742
2025-04-16 18:30:00+00:00,91.72000122070312,92.0999984741211,91.52999877929688,92.05999755859375,998783
2025-04-16 19:30:00+00:00,92.33999633789062,92.63999938964844,91.70999908447266,91.73999786376953,1971071
2025-04-17 13:30:00+00:00,93.0999984741211,94.23999786376953,93.08999633789062,93.81999969482422,2149748
2025-04-17 14:30:00+00:00,92.44999694824219,93.4800033569336,92.38999938964844,93.16000366210938,2165385
2025-04-17 15:30:00+00:00,93.1449966430664,93.23500061035156,92.27079772949219,92.47000122070312,1254343
2025-04-17 16:30:00+00:00,92.88500213623047,93.19000244140625,92.72000122070312,93.18000030517578,897895
2025-04-17 17:30:00+00:00,93.88999938964844,94.04000091552734,92.87999725341797,92.88999938964844,619603
2025-04-17 18:30:00+00:00,93.80000305175781,94.18000030517578,93.75,93.88999938964844,1203754
2025-04-17 19:30:00+00:00,93.6500015258789,93.9800033569336,93.48999786376953,93.78500366210938,940801
2025-04-21 13:30:00+00:00,92.8499984741211,94.31999969482422,92.68000030517578,93.12999725341797,1509405
2025-04-21 14:30:00+00:00,93.68000030517578,93.98999786376953,92.69999694824219,92.8550033569336,1005388
2025-04-21 15:30:00+00:00,93.66999816894531,93.8499984741211,93.1500015258789,93.68000030517578,647930
2025-04-21 16:30:00+00:00,93.3499984741211,93.87999725341797,92.9749984741211,93.66999816894531,594315
2025-04-21 17:30:00+00:00,93.83000183105469,93.8499984741211,93.0999984741211,93.36000061035156,691507
2025-04-21 18:30:00+00:00,94.06999969482422,94.26000213623047,93.83000183105469,93.83000183105469,806964
2025-04-21 19:30:00+00:00,94.37000274658203,94.55000305175781,94.08000183105469,94.08000183105469,1003328
2025-04-22 13:30:00+00:00,96.70999908447266,97.27999877929688,95.65499877929688,96.74320220947266,1910929
2025-04-22 14:30:00+00:00,97.0999984741211,97.77999877929688,96.45999908447266,96.69000244140625,1448895
2025-04-22 15:30:00+00:00,100.28500366210938,100.4800033569336,96.69000244140625,97.10669708251953,2485703
2025-04-22 16:30:00+00:00,98.31999969482422,100.77999877929688,98.13999938964844,100.28500366210938,2338561
2025-04-22 17:30:00+00:00,99.04000091552734,99.16000366210938,98.26000213623047,98.31999969482422,1190550
2025-04-22 18:30:00+00:00,98.47000122070312,99.1156005859375,98.27999877929688,99.02999877929688,613907
2025-04-22 19:30:00+00:00,98.31999969482422,98.69499969482422,98.0999984741211,98.48999786376953,1101215
2025-04-23 13:30:00+00:00,103.38999938964844,105.70999908447266,101.3499984741211,102.0,7140244
2025-04-23 14:30:00+00:00,102.2699966430664,103.76000213623047,102.19000244140625,103.36000061035156,1653817
2025-04-23 15:30:00+00:00,100.76000213623047,102.5,100.31999969482422,102.2699966430664,2128897
2025-04-23 16:30:00+00:00,101.26000213623047,101.51000213623047,100.43000030517578,100.76000213623047,565748
2025-04-23 17:30:00+00:00,101.08000183105469,101.52999877929688,101.0199966430664,101.27999877929688,430917
2025-04-23 18:30:00+00:00,100.9000015258789,101.25,100.80999755859375,101.08999633789062,558424
2025-04-23 19:30:00+00:00,100.38999938964844,101.01000213623047,100.37000274658203,100.91999816894531,1035142
2025-04-24 13:30:00+00:00,101.26499938964844,101.38999938964844,98.75499725341797,99.96499633789062,1801734
2025-04-24 14:30:00+00:00,101.27200317382812,101.87000274658203,101.11000061035156,101.26499938964844,736894
2025-04-24 15:30:00+00:00,103.41000366210938,103.55999755859375,101.19999694824219,101.25,1612139
2025-04-24 16:30:00+00:00,103.11000061035156,103.81999969482422,102.81500244140625,103.44999694824219,853073
2025-04-24 17:30:00+00:00,103.4000015258789,103.55500030517578,102.72000122070312,103.11000061035156,522085
2025-04-24 18:30:00+00:00,103.25,103.55999755859375,103.12999725341797,103.3949966430664,573471
2025-04-24 19:30:00+00:00,103.27999877929688,103.75,103.01499938964844,103.25,945618
2025-04-25 13:30:00+00:00,103.73999786376953,104.06999969482422,102.1500015258789,102.8499984741211,1623663
2025-04-25 14:30:00+00:00,102.97000122070312,103.9000015258789,102.93000030517578,103.76000213623047,632448
2025-04-25 15:30:00+00:00,103.33999633789062,103.37999725341797,102.91999816894531,102.94999694824219,438706
2025-04-25 16:30:00+00:00,103.73999786376953,103.9000015258789,103.2750015258789,103.33000183105469,581739
2025-04-25 17:30:00+00:00,103.12000274658203,103.75489807128906,103.06999969482422,103.73999786376953,375209
2025-04-25 18:30:00+00:00,103.66000366210938,103.83999633789062,103.05999755859375,103.12999725341797,401994
2025-04-25 19:30:00+00:00,103.99500274658203,104.12000274658203,103.5999984741211,103.65249633789062,542670
2025-04-28 13:30:00+00:00,103.79000091552734,105.16999816894531,103.62999725341797,103.95999908447266,1194046
2025-04-28 14:30:00+00:00,102.05000305175781,103.87999725341797,101.88999938964844,103.80000305175781,818462
2025-04-28 15:30:00+00:00,102.26000213623047,102.7300033569336,101.94999694824219,102.0199966430664,562766
2025-04-28 16:30:00+00:00,102.41999816894531,102.62000274658203,102.23999786376953,102.26000213623047,243124
2025-04-28 17:30:00+00:00,102.9000015258789,102.95269775390625,102.36499786376953,102.41999816894531,230497
2025-04-28 18:30:00+00:00,103.01000213623047,103.04000091552734,102.689697265625,102.9000015258789,201832
2025-04-28 19:30:00+00:00,103.03500366210938,103.29000091552734,102.93000030517578,103.0,401237
2025-04-29 13:30:00+00:00,104.26499938964844,105.0,103.13999938964844,103.31500244140625,1384895
2025-04-29 14:30:00+00:00,104.61000061035156,105.0999984741211,104.29000091552734,104.30000305175781,761670
2025-04-29 15:30:00+00:00,104.56500244140625,104.98999786376953,104.4000015258789,104.58000183105469,417709
2025-04-29 16:30:00+00:00,104.375,104.62999725341797,104.06500244140625,104.56999969482422,312328
2025-04-29 17:30:00+00:00,104.65499877929688,104.69000244140625,104.29010009765625,104.375,216820
2025-04-29 18:30:00+00:00,104.29000091552734,104.77999877929688,104.29000091552734,104.63999938964844,416701
2025-04-29 19:30:00+00:00,104.16000366210938,104.35900115966797,103.91999816894531,104.2699966430664,630646
2025-04-30 13:30:00+00:00,104.8949966430664,105.51499938964844,102.80999755859375,102.93000030517578,1735029
2025-04-30 14:30:00+00:00,104.54499816894531,105.12999725341797,104.02999877929688,104.8949966430664,861331
2025-04-30 15:30:00+00:00,104.31079864501953,104.68000030517578,104.16999816894531,104.5199966430664,226909
2025-04-30 16:30:00+00:00,104.51499938964844,104.5999984741211,104.19999694824219,104.30999755859375,164986
2025-04-30 17:30:00+00:00,104.91000366210938,105.62000274658203,104.47000122070312,104.5,383841
2025-04-30 18:30:00+00:00,105.0999984741211,105.2699966430664,104.73999786376953,104.95999908447266,231720
2025-04-30 19:30:00+00:00,105.56999969482422,105.68000030517578,105.08000183105469,105.08999633789062,711377
