Price,Close,High,Low,Open,Volume
Ticker,SNPS,SNPS,SNPS,SNPS,SNPS
Datetime,,,,,
2025-04-01 13:30:00+00:00,425.848388671875,430.94000244140625,423.3349914550781,430.1099853515625,214913
2025-04-01 14:30:00+00:00,432.29998779296875,434.2799987792969,424.8500061035156,425.42999267578125,106457
2025-04-01 15:30:00+00:00,431.8349914550781,434.05999755859375,431.2366027832031,431.69000244140625,67724
2025-04-01 16:30:00+00:00,432.0299987792969,433.04998779296875,430.2699890136719,431.7200012207031,87154
2025-04-01 17:30:00+00:00,429.4750061035156,433.3999938964844,428.7149963378906,432.17999267578125,83712
2025-04-01 18:30:00+00:00,432.07000732421875,433.6300048828125,429.4549865722656,429.4549865722656,133778
2025-04-01 19:30:00+00:00,435.8599853515625,436.7200012207031,432.125,432.125,147514
2025-04-02 13:30:00+00:00,432.7349853515625,433.6199951171875,425.0,426.1600036621094,152673
2025-04-02 14:30:00+00:00,435.6499938964844,436.2799987792969,432.806884765625,433.0150146484375,111515
2025-04-02 15:30:00+00:00,439.135009765625,439.135009765625,434.79998779296875,435.6499938964844,112569
2025-04-02 16:30:00+00:00,441.625,443.6199951171875,435.94000244140625,439.1499938964844,75270
2025-04-02 17:30:00+00:00,435.2699890136719,441.3599853515625,435.1199951171875,441.3599853515625,98376
2025-04-02 18:30:00+00:00,437.69000244140625,438.0,434.635009765625,434.635009765625,141700
2025-04-02 19:30:00+00:00,438.260009765625,440.6050109863281,436.7799987792969,437.1000061035156,228166
2025-04-03 13:30:00+00:00,413.1549987792969,419.3900146484375,411.6700134277344,416.010009765625,240837
2025-04-03 14:30:00+00:00,406.5,413.78021240234375,404.07769775390625,413.18499755859375,172730
2025-04-03 15:30:00+00:00,415.1499938964844,415.1499938964844,406.4800109863281,406.4800109863281,185504
2025-04-03 16:30:00+00:00,412.0299987792969,415.489990234375,411.35009765625,415.489990234375,124558
2025-04-03 17:30:00+00:00,413.2250061035156,417.29998779296875,410.6600036621094,412.0950012207031,216959
2025-04-03 18:30:00+00:00,415.2799987792969,418.5,412.05999755859375,412.8500061035156,302996
2025-04-03 19:30:00+00:00,418.0,419.1600036621094,413.3599853515625,415.17999267578125,615319
2025-04-04 13:30:00+00:00,399.0899963378906,408.94000244140625,398.010009765625,403.3599853515625,560969
