Price,Close,High,Low,Open,Volume
Ticker,ROST,ROST,ROST,ROST,ROST
Datetime,,,,,
2025-04-01 13:30:00+00:00,128.75,129.25999450683594,127.80999755859375,127.87999725341797,183504
2025-04-01 14:00:00+00:00,128.5500030517578,128.86000061035156,128.00999450683594,128.50999450683594,98711
2025-04-01 14:30:00+00:00,128.7899932861328,129.08999633789062,128.3249969482422,128.47999572753906,81485
2025-04-01 15:00:00+00:00,128.94500732421875,129.3699951171875,128.7100067138672,128.77999877929688,112363
2025-04-01 15:30:00+00:00,129.22999572753906,129.35000610351562,128.78500366210938,128.91000366210938,74334
2025-04-01 16:00:00+00:00,129.22500610351562,129.42999267578125,129.10000610351562,129.1699981689453,93079
2025-04-01 16:30:00+00:00,129.47999572753906,129.64999389648438,128.97000122070312,129.22999572753906,74342
2025-04-01 17:00:00+00:00,129.02999877929688,129.49000549316406,129.02999877929688,129.47000122070312,64259
2025-04-01 17:30:00+00:00,129.1999969482422,129.35499572753906,129.10000610351562,129.11000061035156,69613
2025-04-01 18:00:00+00:00,128.69000244140625,129.22500610351562,128.69000244140625,129.21499633789062,94042
2025-04-01 18:30:00+00:00,128.9600067138672,128.99000549316406,128.47999572753906,128.66000366210938,102469
2025-04-01 19:00:00+00:00,128.88999938964844,129.1199951171875,128.80999755859375,128.90499877929688,124717
2025-04-01 19:30:00+00:00,129.1199951171875,129.2100067138672,128.781005859375,128.86000061035156,362512
2025-04-02 13:30:00+00:00,130.3699951171875,130.4499969482422,127.67500305175781,127.69999694824219,164822
2025-04-02 14:00:00+00:00,131.03250122070312,131.0500030517578,130.16000366210938,130.3699951171875,131360
2025-04-02 14:30:00+00:00,131.4149932861328,131.5399932861328,131.0399932861328,131.05999755859375,96815
2025-04-02 15:00:00+00:00,131.35000610351562,131.5399932861328,130.8800048828125,131.4149932861328,108356
2025-04-02 15:30:00+00:00,131.1649932861328,131.42999267578125,130.9499969482422,131.22000122070312,83174
2025-04-02 16:00:00+00:00,131.4600067138672,131.69700622558594,131.0749969482422,131.14999389648438,75873
2025-04-02 16:30:00+00:00,132.02499389648438,132.10499572753906,131.3800048828125,131.49000549316406,101822
2025-04-02 17:00:00+00:00,132.91000366210938,133.08900451660156,129.11000061035156,132.14999389648438,98516
2025-04-02 17:30:00+00:00,132.36459350585938,132.9600067138672,129.11000061035156,132.8800048828125,99531
2025-04-02 18:00:00+00:00,131.47999572753906,132.4199981689453,131.47000122070312,132.4199981689453,116226
2025-04-02 18:30:00+00:00,131.68589782714844,132.32000732421875,131.4600067138672,131.4600067138672,86699
2025-04-02 19:00:00+00:00,132.14999389648438,132.22000122070312,131.80999755859375,131.80999755859375,98064
2025-04-02 19:30:00+00:00,132.36000061035156,132.75999450683594,132.00999450683594,132.10000610351562,394868
2025-04-03 13:30:00+00:00,131.99000549316406,132.80999755859375,128.64500427246094,128.97999572753906,562956
2025-04-03 14:00:00+00:00,130.35499572753906,132.39999389648438,129.77000427246094,131.97999572753906,472348
2025-04-03 14:30:00+00:00,130.3574981689453,130.64999389648438,129.9199981689453,130.39999389648438,245458
2025-04-03 15:00:00+00:00,131.49000549316406,131.74000549316406,130.1300048828125,130.32000732421875,230904
2025-04-03 15:30:00+00:00,132.85000610351562,132.9499969482422,131.33999633789062,131.41250610351562,238393
2025-04-03 16:00:00+00:00,133.35000610351562,133.85000610351562,132.82000732421875,132.83999633789062,285536
2025-04-03 16:30:00+00:00,132.13499450683594,133.4199981689453,131.83999633789062,133.36000061035156,142577
2025-04-03 17:00:00+00:00,131.2949981689453,132.27999877929688,131.10000610351562,132.13499450683594,115400
2025-04-03 17:30:00+00:00,131.10499572753906,131.48500061035156,130.9499969482422,131.2949981689453,164874
2025-04-03 18:00:00+00:00,131.25,131.4600067138672,130.88999938964844,131.1649932861328,212606
2025-04-03 18:30:00+00:00,131.55499267578125,131.99819946289062,131.1999969482422,131.3000030517578,154904
2025-04-03 19:00:00+00:00,131.06430053710938,131.97999572753906,131.0050048828125,131.54849243164062,217299
2025-04-03 19:30:00+00:00,131.22000122070312,131.58999633789062,130.72360229492188,131.07000732421875,461098
2025-04-04 13:30:00+00:00,131.6699981689453,132.5500030517578,130.3800048828125,131.39999389648438,447852
2025-04-04 14:00:00+00:00,130.75999450683594,131.83999633789062,130.16000366210938,131.50999450683594,326557
2025-04-04 14:30:00+00:00,130.60000610351562,131.12559509277344,129.60000610351562,130.6750030517578,323777
2025-04-04 15:00:00+00:00,134.19500732421875,136.4199981689453,130.4250030517578,130.52000427246094,785646
2025-04-04 15:30:00+00:00,133.50999450683594,134.6999969482422,132.77749633789062,134.27749633789062,319011
2025-04-04 16:00:00+00:00,132.5399932861328,134.4250030517578,132.47000122070312,133.6699981689453,210004
2025-04-04 16:30:00+00:00,131.25,132.74000549316406,130.96499633789062,132.44000244140625,162285
2025-04-04 17:00:00+00:00,131.64639282226562,131.7899932861328,130.5,131.39999389648438,160044
2025-04-04 17:30:00+00:00,132.5,132.77000427246094,131.35499572753906,131.55999755859375,229905
2025-04-04 18:00:00+00:00,131.2449951171875,132.75,130.9600067138672,132.58999633789062,176119
2025-04-04 18:30:00+00:00,131.36000061035156,131.6699981689453,130.77999877929688,131.2449951171875,198841
2025-04-04 19:00:00+00:00,132.08999633789062,132.66000366210938,130.74000549316406,131.4199981689453,255278
2025-04-04 19:30:00+00:00,130.32000732421875,132.7100067138672,130.00999450683594,132.02999877929688,984712
2025-04-07 13:30:00+00:00,126.61499786376953,128.9499969482422,124.37999725341797,128.9499969482422,475142
2025-04-07 14:00:00+00:00,127.69999694824219,132.6199951171875,125.33999633789062,126.61499786376953,452364
2025-04-07 14:30:00+00:00,129.63999938964844,129.83999633789062,126.76000213623047,127.69999694824219,317351
