step,price,action,balance,holdings,asset
31,340.28009033203125,0.4078703224658966,6256.919006347656,11,10000.0
31,340.28009033203125,1.0,131.87738037109375,29,10000.0
31,340.28009033203125,-0.9601463079452515,10000.0,0,10000.0
31,340.28009033203125,0.44544023275375366,5916.638916015625,12,10000.0
31,340.28009033203125,-0.7904210686683655,10000.0,0,10000.0
31,340.28009033203125,-0.49305662512779236,10000.0,0,10000.0
31,340.28009033203125,1.0,131.87738037109375,29,10000.0
31,340.28009033203125,-0.06741944700479507,10000.0,0,10000.0
31,340.28009033203125,-0.3599597215652466,10000.0,0,10000.0
31,340.28009033203125,-0.8143782019615173,10000.0,0,10000.0
31,340.28009033203125,-0.7828526496887207,10000.0,0,10000.0
31,340.28009033203125,-1.0,10000.0,0,10000.0
31,340.28009033203125,1.0,131.87738037109375,29,10000.0
31,340.28009033203125,1.0,131.87738037109375,29,10000.0
31,340.28009033203125,0.11281217634677887,8979.159729003906,3,10000.0
31,340.28009033203125,1.0,131.87738037109375,29,10000.0
31,340.28009033203125,1.0,131.87738037109375,29,10000.0
31,340.28009033203125,1.0,131.87738037109375,29,10000.0
31,340.28009033203125,0.12303074449300766,8979.159729003906,3,10000.0
31,340.28009033203125,1.0,131.87738037109375,29,10000.0
31,340.28009033203125,0.7834967970848083,2513.8380126953125,22,10000.0
31,340.28009033203125,-1.0,10000.0,0,10000.0
31,340.28009033203125,-0.8390938639640808,10000.0,0,10000.0
31,340.28009033203125,1.0,131.87738037109375,29,10000.0
31,340.28009033203125,-0.5805029273033142,10000.0,0,10000.0
31,340.28009033203125,0.3094550669193268,7277.75927734375,8,10000.0
31,340.28009033203125,1.0,131.87738037109375,29,10000.0
31,340.28009033203125,0.4896400570869446,5236.0787353515625,14,10000.0
31,340.28009033203125,-0.20051023364067078,10000.0,0,10000.0
31,340.28009033203125,0.5772684812545776,4555.5185546875,16,10000.0
31,340.28009033203125,1.0,131.87738037109375,29,10000.0
31,340.28009033203125,-0.1436934918165207,10000.0,0,10000.0
31,340.28009033203125,-1.0,10000.0,0,10000.0
31,340.28009033203125,-1.0,10000.0,0,10000.0
31,340.28009033203125,-1.0,10000.0,0,10000.0
31,340.28009033203125,0.1867736279964447,8298.599548339844,5,10000.0
31,340.28009033203125,0.5808411836624146,4555.5185546875,16,10000.0
31,340.28009033203125,0.11496675759553909,8979.159729003906,3,10000.0
31,340.28009033203125,1.0,131.87738037109375,29,10000.0
31,340.28009033203125,-0.14984628558158875,10000.0,0,10000.0
31,340.28009033203125,0.10814328491687775,8979.159729003906,3,10000.0
31,340.28009033203125,-0.8168647289276123,10000.0,0,10000.0
31,340.28009033203125,-1.0,10000.0,0,10000.0
31,340.28009033203125,-1.0,10000.0,0,10000.0
31,340.28009033203125,-0.9190617799758911,10000.0,0,10000.0
31,340.28009033203125,0.7436808347702026,2854.1181030273438,21,10000.0
31,340.28009033203125,0.7393690347671509,2854.1181030273438,21,10000.0
31,340.28009033203125,-0.2501324415206909,10000.0,0,10000.0
31,340.28009033203125,-1.0,10000.0,0,10000.0
31,340.28009033203125,-1.0,10000.0,0,10000.0
31,340.28009033203125,-0.09651252627372742,10000.0,0,10000.0
31,340.28009033203125,-0.21475963294506073,10000.0,0,10000.0
31,340.28009033203125,0.4116743206977844,6256.919006347656,11,10000.0
31,340.28009033203125,-1.0,10000.0,0,10000.0
31,340.28009033203125,-0.018218647688627243,10000.0,0,10000.0
31,340.28009033203125,-0.1567377895116806,10000.0,0,10000.0
31,340.28009033203125,-0.4210706651210785,10000.0,0,10000.0
31,340.28009033203125,1.0,131.87738037109375,29,10000.0
31,340.28009033203125,-0.47330424189567566,10000.0,0,10000.0
31,340.28009033203125,0.6490051746368408,3874.9583740234375,18,10000.0
31,340.28009033203125,-1.0,10000.0,0,10000.0
31,340.28009033203125,0.6506268978118896,3874.9583740234375,18,10000.0
31,340.28009033203125,0.6814870834350586,3534.6782836914062,19,10000.0
31,340.28009033203125,-0.497856080532074,10000.0,0,10000.0
31,340.28009033203125,-0.19803273677825928,10000.0,0,10000.0
31,340.28009033203125,0.5209556221961975,4895.798645019531,15,10000.0
31,340.28009033203125,1.0,131.87738037109375,29,10000.0
31,340.28009033203125,1.0,131.87738037109375,29,10000.0
31,340.28009033203125,-0.7680432200431824,10000.0,0,10000.0
31,340.28009033203125,0.7828711271286011,2513.8380126953125,22,10000.0
31,340.28009033203125,0.8182458877563477,2173.5579223632812,23,10000.0
31,340.28009033203125,-0.10290466248989105,10000.0,0,10000.0
31,340.28009033203125,0.05610093101859093,9659.719909667969,1,10000.0
31,340.28009033203125,0.8655106425285339,1492.9977416992188,25,10000.0
31,340.28009033203125,-1.0,10000.0,0,10000.0
31,340.28009033203125,0.5719587206840515,4555.5185546875,16,10000.0
31,340.28009033203125,-0.8420456051826477,10000.0,0,10000.0
31,340.28009033203125,-0.29121145606040955,10000.0,0,10000.0
31,340.28009033203125,1.0,131.87738037109375,29,10000.0
31,340.28009033203125,0.297908753156662,7277.75927734375,8,10000.0
31,340.28009033203125,-0.010932588018476963,10000.0,0,10000.0
31,340.28009033203125,1.0,131.87738037109375,29,10000.0
31,340.28009033203125,-0.9336225390434265,10000.0,0,10000.0
31,340.28009033203125,1.0,131.87738037109375,29,10000.0
31,340.28009033203125,0.6965855956077576,3194.398193359375,20,10000.0
31,340.28009033203125,1.0,131.87738037109375,29,10000.0
31,340.28009033203125,-0.2955326735973358,10000.0,0,10000.0
31,340.28009033203125,-0.3258287310600281,10000.0,0,10000.0
31,340.28009033203125,-0.5770015716552734,10000.0,0,10000.0
31,340.28009033203125,1.0,131.87738037109375,29,10000.0
31,340.28009033203125,-0.46357035636901855,10000.0,0,10000.0
31,340.28009033203125,1.0,131.87738037109375,29,10000.0
31,340.28009033203125,1.0,131.87738037109375,29,10000.0
31,340.28009033203125,1.0,131.87738037109375,29,10000.0
31,340.28009033203125,0.5569592714309692,4555.5185546875,16,10000.0
31,340.28009033203125,0.957980215549469,812.4375610351562,27,10000.0
31,340.28009033203125,-0.47201523184776306,10000.0,0,10000.0
31,340.28009033203125,1.0,131.87738037109375,29,10000.0
31,340.28009033203125,-0.8936343193054199,10000.0,0,10000.0
31,340.28009033203125,0.8009539246559143,2173.5579223632812,23,10000.0
31,340.28009033203125,-0.497411847114563,10000.0,0,10000.0
31,340.28009033203125,-1.0,10000.0,0,10000.0
31,340.28009033203125,0.22572238743305206,7958.3194580078125,6,10000.0
31,340.28009033203125,-1.0,10000.0,0,10000.0
31,340.28009033203125,-0.2862215042114258,10000.0,0,10000.0
31,340.28009033203125,-0.2798343598842621,10000.0,0,10000.0
31,340.28009033203125,1.0,131.87738037109375,29,10000.0
31,340.28009033203125,0.7735345959663391,2513.8380126953125,22,10000.0
31,340.28009033203125,0.4098947048187256,6256.919006347656,11,10000.0
31,340.28009033203125,-1.0,10000.0,0,10000.0
31,340.28009033203125,0.5251407623291016,4895.798645019531,15,10000.0
31,340.28009033203125,-0.8627833724021912,10000.0,0,10000.0
31,340.28009033203125,-0.021573729813098907,10000.0,0,10000.0
31,340.28009033203125,0.23074758052825928,7958.3194580078125,6,10000.0
31,340.28009033203125,0.6077721118927002,4215.238464355469,17,10000.0
31,340.28009033203125,-0.5160787105560303,10000.0,0,10000.0
31,340.28009033203125,0.8073006272315979,2173.5579223632812,23,10000.0
31,340.28009033203125,0.15433725714683533,8638.879638671875,4,10000.0
31,340.28009033203125,-1.0,10000.0,0,10000.0
31,340.28009033203125,-1.0,10000.0,0,10000.0
31,340.28009033203125,0.832087516784668,1833.27783203125,24,10000.0
31,340.28009033203125,-0.625486433506012,10000.0,0,10000.0
31,340.28009033203125,0.2637158930301666,7618.039367675781,7,10000.0
31,340.28009033203125,0.3470589816570282,6597.1990966796875,10,10000.0
31,340.28009033203125,0.06768593937158585,9659.719909667969,1,10000.0
31,340.28009033203125,0.44150659441947937,5916.638916015625,12,10000.0
31,340.28009033203125,1.0,131.87738037109375,29,10000.0
31,340.28009033203125,-1.0,10000.0,0,10000.0
31,340.28009033203125,1.0,131.87738037109375,29,10000.0
31,340.28009033203125,-0.36595043540000916,10000.0,0,10000.0
31,340.28009033203125,0.9454066753387451,812.4375610351562,27,10000.0
31,340.28009033203125,0.1602952927350998,8638.879638671875,4,10000.0
31,340.28009033203125,-1.0,10000.0,0,10000.0
31,340.28009033203125,-0.43218663334846497,10000.0,0,10000.0
31,340.28009033203125,-0.3103414475917816,10000.0,0,10000.0
31,340.28009033203125,0.7913888692855835,2513.8380126953125,22,10000.0
31,340.28009033203125,1.0,131.87738037109375,29,10000.0
31,340.28009033203125,1.0,131.87738037109375,29,10000.0
31,340.28009033203125,0.9777716398239136,472.157470703125,28,10000.0
31,340.28009033203125,1.0,131.87738037109375,29,10000.0
31,340.28009033203125,-1.0,10000.0,0,10000.0
31,340.28009033203125,-0.6821592450141907,10000.0,0,10000.0
31,340.28009033203125,1.0,131.87738037109375,29,10000.0
31,340.28009033203125,0.6466519236564636,3874.9583740234375,18,10000.0
31,340.28009033203125,-0.28134408593177795,10000.0,0,10000.0
31,340.28009033203125,-0.859809160232544,10000.0,0,10000.0
31,340.28009033203125,-0.4679114818572998,10000.0,0,10000.0
31,340.28009033203125,1.0,131.87738037109375,29,10000.0
31,340.28009033203125,0.24591080844402313,7618.039367675781,7,10000.0
31,340.28009033203125,-0.4839674234390259,10000.0,0,10000.0
31,340.28009033203125,-1.0,10000.0,0,10000.0
31,340.28009033203125,-0.18236935138702393,10000.0,0,10000.0
31,340.28009033203125,-0.9185513257980347,10000.0,0,10000.0
31,340.28009033203125,0.30812376737594604,7277.75927734375,8,10000.0
31,340.28009033203125,1.0,131.87738037109375,29,10000.0
31,340.28009033203125,0.9003410339355469,1152.7176513671875,26,10000.0
31,340.28009033203125,1.0,131.87738037109375,29,10000.0
31,340.28009033203125,-1.0,10000.0,0,10000.0
31,340.28009033203125,1.0,131.87738037109375,29,10000.0
31,340.28009033203125,-1.0,10000.0,0,10000.0
31,340.28009033203125,-0.42954713106155396,10000.0,0,10000.0
31,340.28009033203125,-1.0,10000.0,0,10000.0
31,340.28009033203125,-1.0,10000.0,0,10000.0
31,340.28009033203125,0.2805982828140259,7277.75927734375,8,10000.0
31,340.28009033203125,0.07406683266162872,9319.439819335938,2,10000.0
31,340.28009033203125,0.855739414691925,1833.27783203125,24,10000.0
31,340.28009033203125,-0.2100161910057068,10000.0,0,10000.0
31,340.28009033203125,0.7447702288627625,2854.1181030273438,21,10000.0
31,340.28009033203125,0.9942120313644409,472.157470703125,28,10000.0
31,340.28009033203125,-0.6452751159667969,10000.0,0,10000.0
31,340.28009033203125,0.1526922583580017,8638.879638671875,4,10000.0
31,340.28009033203125,-0.7186586260795593,10000.0,0,10000.0
31,340.28009033203125,-0.6365233063697815,10000.0,0,10000.0
31,340.28009033203125,0.8459203839302063,1833.27783203125,24,10000.0
31,340.28009033203125,-0.05369332432746887,10000.0,0,10000.0
31,340.28009033203125,0.8511254787445068,1833.27783203125,24,10000.0
31,340.28009033203125,-0.6495281457901001,10000.0,0,10000.0
31,340.28009033203125,1.0,131.87738037109375,29,10000.0
31,340.28009033203125,1.0,131.87738037109375,29,10000.0
31,340.28009033203125,1.0,131.87738037109375,29,10000.0
31,340.28009033203125,0.5983967185020447,4215.238464355469,17,10000.0
31,340.28009033203125,-0.027139443904161453,10000.0,0,10000.0
31,340.28009033203125,1.0,131.87738037109375,29,10000.0
31,340.28009033203125,0.3363875448703766,6937.479187011719,9,10000.0
31,340.28009033203125,0.5227653384208679,4895.798645019531,15,10000.0
31,340.28009033203125,1.0,131.87738037109375,29,10000.0
31,340.28009033203125,-0.051046621054410934,10000.0,0,10000.0
31,340.28009033203125,-1.0,10000.0,0,10000.0
31,340.28009033203125,-1.0,10000.0,0,10000.0
31,340.28009033203125,-0.6668790578842163,10000.0,0,10000.0
31,340.28009033203125,-1.0,10000.0,0,10000.0
31,340.28009033203125,0.740656316280365,2854.1181030273438,21,10000.0
31,340.28009033203125,1.0,131.87738037109375,29,10000.0
31,340.28009033203125,1.0,131.87738037109375,29,10000.0
31,340.28009033203125,-0.39434725046157837,10000.0,0,10000.0
31,340.28009033203125,1.0,131.87738037109375,29,10000.0
31,340.28009033203125,-1.0,10000.0,0,10000.0
31,340.28009033203125,-0.03960883244872093,10000.0,0,10000.0
31,340.28009033203125,-0.9798584580421448,10000.0,0,10000.0
31,340.28009033203125,-0.6662251949310303,10000.0,0,10000.0
31,340.28009033203125,0.6185829043388367,4215.238464355469,17,10000.0
31,340.28009033203125,-0.8379309773445129,10000.0,0,10000.0
31,340.28009033203125,0.12678839266300201,8979.159729003906,3,10000.0
31,340.28009033203125,1.0,131.87738037109375,29,10000.0
31,340.28009033203125,-1.0,10000.0,0,10000.0
31,340.28009033203125,-0.22061032056808472,10000.0,0,10000.0
31,340.28009033203125,-0.8222044706344604,10000.0,0,10000.0
31,340.28009033203125,-1.0,10000.0,0,10000.0
31,340.28009033203125,-1.0,10000.0,0,10000.0
31,340.28009033203125,0.19324178993701935,8298.599548339844,5,10000.0
31,340.28009033203125,0.3584586977958679,6597.1990966796875,10,10000.0
31,340.28009033203125,-0.30346688628196716,10000.0,0,10000.0
31,340.28009033203125,-1.0,10000.0,0,10000.0
31,340.28009033203125,1.0,131.87738037109375,29,10000.0
31,340.28009033203125,-1.0,10000.0,0,10000.0
31,340.28009033203125,0.3933144211769104,6256.919006347656,11,10000.0
31,340.28009033203125,1.0,131.87738037109375,29,10000.0
31,340.28009033203125,-0.7342990040779114,10000.0,0,10000.0
31,340.28009033203125,0.3741447329521179,6597.1990966796875,10,10000.0
31,340.28009033203125,0.8111332058906555,2173.5579223632812,23,10000.0
31,340.28009033203125,-0.9964104294776917,10000.0,0,10000.0
31,340.28009033203125,-1.0,10000.0,0,10000.0
31,340.28009033203125,0.16982515156269073,8638.879638671875,4,10000.0
31,340.28009033203125,-1.0,10000.0,0,10000.0
31,340.28009033203125,1.0,131.87738037109375,29,10000.0
31,340.28009033203125,0.21952500939369202,7958.3194580078125,6,10000.0
31,340.28009033203125,0.7610560655593872,2513.8380126953125,22,10000.0
31,340.28009033203125,-1.0,10000.0,0,10000.0
31,340.28009033203125,1.0,131.87738037109375,29,10000.0
31,340.28009033203125,-0.12295299023389816,10000.0,0,10000.0
31,340.28009033203125,0.48680898547172546,5236.0787353515625,14,10000.0
31,340.28009033203125,-0.6505697965621948,10000.0,0,10000.0
31,340.28009033203125,-0.7638807892799377,10000.0,0,10000.0
31,340.28009033203125,-0.738806962966919,10000.0,0,10000.0
31,340.28009033203125,1.0,131.87738037109375,29,10000.0
31,340.28009033203125,0.24403226375579834,7618.039367675781,7,10000.0
31,340.28009033203125,1.0,131.87738037109375,29,10000.0
31,340.28009033203125,-0.31234288215637207,10000.0,0,10000.0
31,340.28009033203125,0.5640559196472168,4555.5185546875,16,10000.0
31,340.28009033203125,-0.18243330717086792,10000.0,0,10000.0
31,340.28009033203125,-1.0,10000.0,0,10000.0
31,340.28009033203125,0.3547931909561157,6597.1990966796875,10,10000.0
31,340.28009033203125,-1.0,10000.0,0,10000.0
31,340.28009033203125,-0.129899263381958,10000.0,0,10000.0
31,340.28009033203125,0.3456953763961792,6597.1990966796875,10,10000.0
31,340.28009033203125,0.17703117430210114,8298.599548339844,5,10000.0
31,340.28009033203125,-0.3417307138442993,10000.0,0,10000.0
31,340.28009033203125,0.7760258316993713,2513.8380126953125,22,10000.0
31,340.28009033203125,0.21050599217414856,7958.3194580078125,6,10000.0
31,340.28009033203125,1.0,131.87738037109375,29,10000.0
31,340.28009033203125,-0.2937115728855133,10000.0,0,10000.0
31,340.28009033203125,-0.4658662676811218,10000.0,0,10000.0
31,340.28009033203125,1.0,131.87738037109375,29,10000.0
31,340.28009033203125,-0.06324132531881332,10000.0,0,10000.0
31,340.28009033203125,1.0,131.87738037109375,29,10000.0
31,340.28009033203125,0.8122056722640991,2173.5579223632812,23,10000.0
31,340.28009033203125,1.0,131.87738037109375,29,10000.0
31,340.28009033203125,-0.13557499647140503,10000.0,0,10000.0
31,340.28009033203125,-0.5159388184547424,10000.0,0,10000.0
31,340.28009033203125,-0.7233949899673462,10000.0,0,10000.0
31,340.28009033203125,1.0,131.87738037109375,29,10000.0
31,340.28009033203125,0.660197377204895,3534.6782836914062,19,10000.0
31,340.28009033203125,1.0,131.87738037109375,29,10000.0
31,340.28009033203125,1.0,131.87738037109375,29,10000.0
31,340.28009033203125,-0.3756203055381775,10000.0,0,10000.0
31,340.28009033203125,0.526428759098053,4895.798645019531,15,10000.0
31,340.28009033203125,-1.0,10000.0,0,10000.0
31,340.28009033203125,0.6420080661773682,3874.9583740234375,18,10000.0
31,340.28009033203125,-0.4086000919342041,10000.0,0,10000.0
31,340.28009033203125,0.391968697309494,6256.919006347656,11,10000.0
31,340.28009033203125,0.11054648458957672,8979.159729003906,3,10000.0
31,340.28009033203125,1.0,131.87738037109375,29,10000.0
31,340.28009033203125,0.4734106957912445,5576.358825683594,13,10000.0
31,340.28009033203125,0.8787408471107483,1492.9977416992188,25,10000.0
31,340.28009033203125,-0.2700518071651459,10000.0,0,10000.0
31,340.28009033203125,-0.6546000838279724,10000.0,0,10000.0
31,340.28009033203125,-0.8210830092430115,10000.0,0,10000.0
31,340.28009033203125,0.6245365738868713,3874.9583740234375,18,10000.0
31,340.28009033203125,0.8348436951637268,1833.27783203125,24,10000.0
31,340.28009033203125,0.25209206342697144,7618.039367675781,7,10000.0
31,340.28009033203125,0.17530754208564758,8298.599548339844,5,10000.0
31,340.28009033203125,-1.0,10000.0,0,10000.0
31,340.28009033203125,0.9998775124549866,472.157470703125,28,10000.0
31,340.28009033203125,1.0,131.87738037109375,29,10000.0
31,340.28009033203125,-1.0,10000.0,0,10000.0
31,340.28009033203125,0.41756218671798706,5916.638916015625,12,10000.0
31,340.28009033203125,-0.6928595900535583,10000.0,0,10000.0
31,340.28009033203125,0.6517567038536072,3874.9583740234375,18,10000.0
31,340.28009033203125,-1.0,10000.0,0,10000.0
31,340.28009033203125,-0.14831013977527618,10000.0,0,10000.0
31,340.28009033203125,0.39647939801216125,6256.919006347656,11,10000.0
31,340.28009033203125,0.5577357411384583,4555.5185546875,16,10000.0
31,340.28009033203125,0.8650041818618774,1492.9977416992188,25,10000.0
31,340.28009033203125,-1.0,10000.0,0,10000.0
31,340.28009033203125,0.21070124208927155,7958.3194580078125,6,10000.0
31,340.28009033203125,0.8162413835525513,2173.5579223632812,23,10000.0
31,340.28009033203125,0.5599828958511353,4555.5185546875,16,10000.0
31,340.28009033203125,-0.7628655433654785,10000.0,0,10000.0
31,340.28009033203125,1.0,131.87738037109375,29,10000.0
31,340.28009033203125,1.0,131.87738037109375,29,10000.0
31,340.28009033203125,0.7710254788398743,2513.8380126953125,22,10000.0
31,340.28009033203125,0.5860604643821716,4555.5185546875,16,10000.0
31,340.28009033203125,-0.4850187301635742,10000.0,0,10000.0
31,340.28009033203125,-1.0,10000.0,0,10000.0
31,340.28009033203125,-0.8528174757957458,10000.0,0,10000.0
31,340.28009033203125,0.09857302904129028,9319.439819335938,2,10000.0
31,340.28009033203125,-0.7416660785675049,10000.0,0,10000.0
31,340.28009033203125,0.21418964862823486,7958.3194580078125,6,10000.0
31,340.28009033203125,0.33960574865341187,6937.479187011719,9,10000.0
31,340.28009033203125,-0.41894227266311646,10000.0,0,10000.0
31,340.28009033203125,0.6549887657165527,3874.9583740234375,18,10000.0
31,340.28009033203125,-0.1628960818052292,10000.0,0,10000.0
31,340.28009033203125,-1.0,10000.0,0,10000.0
31,340.28009033203125,0.39313292503356934,6256.919006347656,11,10000.0
31,340.28009033203125,1.0,131.87738037109375,29,10000.0
31,340.28009033203125,0.5411176681518555,4895.798645019531,15,10000.0
31,340.28009033203125,0.9528154730796814,812.4375610351562,27,10000.0
31,340.28009033203125,1.0,131.87738037109375,29,10000.0
31,340.28009033203125,0.4754127264022827,5576.358825683594,13,10000.0
31,340.28009033203125,0.2944982647895813,7277.75927734375,8,10000.0
31,340.28009033203125,-0.23833231627941132,10000.0,0,10000.0
31,340.28009033203125,-1.0,10000.0,0,10000.0
31,340.28009033203125,0.6832349896430969,3534.6782836914062,19,10000.0
31,340.28009033203125,0.8194169998168945,2173.5579223632812,23,10000.0
31,340.28009033203125,0.3226005434989929,6937.479187011719,9,10000.0
31,340.28009033203125,-0.7130186557769775,10000.0,0,10000.0
31,340.28009033203125,0.062216710299253464,9659.719909667969,1,10000.0
31,340.28009033203125,1.0,131.87738037109375,29,10000.0
31,340.28009033203125,1.0,131.87738037109375,29,10000.0
31,340.28009033203125,-0.34425488114356995,10000.0,0,10000.0
31,340.28009033203125,-0.5171787738800049,10000.0,0,10000.0
31,340.28009033203125,0.8771657943725586,1492.9977416992188,25,10000.0
31,340.28009033203125,0.20763443410396576,7958.3194580078125,6,10000.0
31,340.28009033203125,-0.03750332072377205,10000.0,0,10000.0
31,340.28009033203125,-0.08852595835924149,10000.0,0,10000.0
31,340.28009033203125,1.0,131.87738037109375,29,10000.0
31,340.28009033203125,-0.5675559639930725,10000.0,0,10000.0
31,340.28009033203125,-0.24003824591636658,10000.0,0,10000.0
31,340.28009033203125,0.32197386026382446,6937.479187011719,9,10000.0
31,340.28009033203125,0.3007441461086273,7277.75927734375,8,10000.0
31,340.28009033203125,0.8230593204498291,2173.5579223632812,23,10000.0
31,340.28009033203125,-0.6786555051803589,10000.0,0,10000.0
31,340.28009033203125,1.0,131.87738037109375,29,10000.0
31,340.28009033203125,0.6094205975532532,4215.238464355469,17,10000.0
31,340.28009033203125,-0.35006558895111084,10000.0,0,10000.0
31,340.28009033203125,-0.25603458285331726,10000.0,0,10000.0
31,340.28009033203125,-0.4360613524913788,10000.0,0,10000.0
31,340.28009033203125,0.44745707511901855,5916.638916015625,12,10000.0
31,340.28009033203125,-0.390299916267395,10000.0,0,10000.0
31,340.28009033203125,-1.0,10000.0,0,10000.0
31,340.28009033203125,-0.03699217736721039,10000.0,0,10000.0
31,340.28009033203125,-0.12244390696287155,10000.0,0,10000.0
31,340.28009033203125,-0.7289972901344299,10000.0,0,10000.0
31,340.28009033203125,-0.2971824109554291,10000.0,0,10000.0
31,340.28009033203125,-0.5702996253967285,10000.0,0,10000.0
31,340.28009033203125,-0.9571834206581116,10000.0,0,10000.0
31,340.28009033203125,-0.5516551733016968,10000.0,0,10000.0
31,340.28009033203125,0.8485321402549744,1833.27783203125,24,10000.0
31,340.28009033203125,-1.0,10000.0,0,10000.0
31,340.28009033203125,0.18901683390140533,8298.599548339844,5,10000.0
31,340.28009033203125,1.0,131.87738037109375,29,10000.0
31,340.28009033203125,0.28115811944007874,7277.75927734375,8,10000.0
31,340.28009033203125,0.219137504696846,7958.3194580078125,6,10000.0
31,340.28009033203125,0.5503875613212585,4895.798645019531,15,10000.0
31,340.28009033203125,-0.10956023633480072,10000.0,0,10000.0
31,340.28009033203125,0.12056390941143036,8979.159729003906,3,10000.0
31,340.28009033203125,-0.3895903527736664,10000.0,0,10000.0
31,340.28009033203125,0.24103643000125885,7958.3194580078125,6,10000.0
31,340.28009033203125,0.7597981691360474,2513.8380126953125,22,10000.0
31,340.28009033203125,-0.5942732691764832,10000.0,0,10000.0
31,340.28009033203125,0.056865669786930084,9659.719909667969,1,10000.0
31,340.28009033203125,0.08104116469621658,9319.439819335938,2,10000.0
31,340.28009033203125,-0.6094555854797363,10000.0,0,10000.0
31,340.28009033203125,-0.5311050415039062,10000.0,0,10000.0
31,340.28009033203125,0.9995121359825134,472.157470703125,28,10000.0
31,340.28009033203125,0.47121408581733704,5576.358825683594,13,10000.0
31,340.28009033203125,1.0,131.87738037109375,29,10000.0
31,340.28009033203125,-0.8457651138305664,10000.0,0,10000.0
31,340.28009033203125,0.5574122667312622,4555.5185546875,16,10000.0
31,340.28009033203125,1.0,131.87738037109375,29,10000.0
31,340.28009033203125,-0.7931442856788635,10000.0,0,10000.0
31,340.28009033203125,-0.000715058296918869,10000.0,0,10000.0
31,340.28009033203125,-0.34083470702171326,10000.0,0,10000.0
31,340.28009033203125,0.11361601948738098,8979.159729003906,3,10000.0
31,340.28009033203125,-0.4973871111869812,10000.0,0,10000.0
31,340.28009033203125,-0.1735050082206726,10000.0,0,10000.0
31,340.28009033203125,0.4518020451068878,5576.358825683594,13,10000.0
31,340.28009033203125,-1.0,10000.0,0,10000.0
31,340.28009033203125,1.0,131.87738037109375,29,10000.0
31,340.28009033203125,-0.2215421199798584,10000.0,0,10000.0
31,340.28009033203125,0.5882135033607483,4215.238464355469,17,10000.0
31,340.28009033203125,1.0,131.87738037109375,29,10000.0
31,340.28009033203125,0.5458275079727173,4895.798645019531,15,10000.0
31,340.28009033203125,0.29211464524269104,7277.75927734375,8,10000.0
31,340.28009033203125,1.0,131.87738037109375,29,10000.0
31,340.28009033203125,-1.0,10000.0,0,10000.0
31,340.28009033203125,0.49188482761383057,5236.0787353515625,14,10000.0
31,340.28009033203125,-1.0,10000.0,0,10000.0
31,340.28009033203125,-1.0,10000.0,0,10000.0
31,340.28009033203125,1.0,131.87738037109375,29,10000.0
31,340.28009033203125,-0.5853042006492615,10000.0,0,10000.0
31,340.28009033203125,-0.5284872651100159,10000.0,0,10000.0
31,340.28009033203125,1.0,131.87738037109375,29,10000.0
31,340.28009033203125,0.85844886302948,1833.27783203125,24,10000.0
31,340.28009033203125,1.0,131.87738037109375,29,10000.0
31,340.28009033203125,0.5654348731040955,4555.5185546875,16,10000.0
31,340.28009033203125,1.0,131.87738037109375,29,10000.0
31,340.28009033203125,-0.1492213010787964,10000.0,0,10000.0
31,340.28009033203125,-0.20085471868515015,10000.0,0,10000.0
31,340.28009033203125,-1.0,10000.0,0,10000.0
31,340.28009033203125,-0.12297215312719345,10000.0,0,10000.0
